price,area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus,total_rooms,area_per_room,price_per_area,room_ratio,amenities_score,log_area,log_price
4.566365125868969,1.0467262882352133,1.4034193573588298,1.4639181250396605,1.3782169202337835,0.40562287229631716,-0.4653147935998351,-0.7345393267884778,-0.21926450482675733,1.4726182978500542,1.5649532234355894,1.8049411347742066,-1.406285730710011,1.7179050157505138,-0.042515375513383996,2.308151650977889,-0.6528934746934619,0.8514174440988339,1.1193323312981638,2.948408497613007
4.004484046345774,1.7570095257333957,1.4034193573588298,5.493389731840747,2.53202371213457,0.40562287229631716,-0.4653147935998351,-0.7345393267884778,-0.21926450482675733,1.4726182978500542,2.7397459324884768,-0.554034688851555,-1.406285730710011,3.6684430023839094,-0.2480532448865615,1.079838398767589,-1.9006793672987345,0.013831691330125415,1.5933234084116261,2.727233415188036
4.004484046345774,2.218232407225722,0.047278311684073836,1.4639181250396605,0.22441012833299692,0.40562287229631716,-0.4653147935998351,1.3613974957231472,-0.21926450482675733,-0.6790625931104808,1.5649532234355894,1.8049411347742066,-0.0916618486569131,0.7426360224338159,1.2881955159141012,0.6833614889010678,-1.2767864209960982,0.8514174440988339,1.8592549933605937,2.727233415188036
3.985754677028334,1.0836241187545992,1.4034193573588298,1.4639181250396605,0.22441012833299692,0.40562287229631716,-0.4653147935998351,1.3613974957231472,-0.21926450482675733,1.4726182978500542,2.7397459324884768,1.8049411347742066,-1.406285730710011,1.7179050157505138,-0.01902533329930672,1.8350806035602394,-0.6528934746934619,1.6890031968675423,1.146284843960039,2.7195382800010623
3.554979182727218,1.0467262882352133,1.4034193573588298,-0.5508176783608822,0.22441012833299692,0.40562287229631716,2.1490827580693415,1.3613974957231472,-0.21926450482675733,1.4726182978500542,1.5649532234355894,-0.554034688851555,-1.406285730710011,0.7426360224338159,0.39322490755775186,1.5724409751306105,1.8426783105170834,1.6890031968675423,1.1193323312981638,2.5361864039722306
3.255309273648181,1.0836241187545992,0.047278311684073836,3.4786539284402034,-0.9293966635677897,0.40562287229631716,-0.4653147935998351,1.3613974957231472,-0.21926450482675733,1.4726182978500542,1.5649532234355894,1.8049411347742066,-0.0916618486569131,1.7179050157505138,-0.01902533329930672,1.3094017013955839,-1.9006793672987345,1.6890031968675423,1.146284843960039,2.4008397132380073
2.880721887299385,1.5817448307663118,1.4034193573588298,3.4786539284402034,2.53202371213457,0.40562287229631716,-0.4653147935998351,-0.7345393267884778,-0.21926450482675733,1.4726182978500542,1.5649532234355894,1.8049411347742066,-0.0916618486569131,2.6931740090672114,-0.06181076733209046,0.5477941113847502,-1.4847507364303105,0.8514174440988339,1.4844041735535298,2.221476737706114
2.880721887299385,5.096263187737839,2.7595604030335856,3.4786539284402034,0.22441012833299692,0.40562287229631716,-0.4653147935998351,-0.7345393267884778,-0.21926450482675733,-0.6790625931104808,-0.7846321946701854,-0.554034688851555,1.2229620333961848,3.6684430023839094,1.3463333703939429,-1.05939828984021,-1.068822105561886,-0.823754061438583,3.0818755669336375,2.221476737706114
2.7308869327598666,1.3603578476499951,1.4034193573588298,-0.5508176783608822,0.22441012833299692,0.40562287229631716,2.1490827580693415,1.3613974957231472,-0.21926450482675733,1.4726182978500542,1.5649532234355894,1.8049411347742066,-1.406285730710011,0.7426360224338159,0.6328233381413415,0.6504309978273544,1.8426783105170834,2.526588949636251,1.3397119592038638,2.14624252107721
2.6934281941249867,0.2764840761430282,0.047278311684073836,1.4639181250396605,2.53202371213457,0.40562287229631716,2.1490827580693415,-0.7345393267884778,-0.21926450482675733,1.4726182978500542,0.39016051438270205,1.8049411347742066,1.2229620333961848,0.7426360224338159,-0.1952006499048873,2.053673948607526,-1.2767864209960982,1.6890031968675423,0.4785061524562637,2.12710046262152
